FragmentID,NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,3.0 Example-Working,3.0 Example-Sleeping,3.0 Example-Preparing/consuming food,3.0 Example-X,3.0 Example-Y,3.0 Example-Notapplicable,3.6 You did not act/do something because you…-Feared for your safety,3.6 You did not act/do something because you…-Believed it was not your job/place,3.6 You did not act/do something because you…-Did not know how to help,3.6 You did not act/do something because you…-X,3.6 You did not act/do something because you…-Y,3.6 You did not act/do something because you…-Notapplicable,3.2 You did something because you-Could rely on support of public services,3.2 You did something because you-Felt responsible for dealing with it,3.2 You did something because you-Knew what to do/how to help,3.2 You did something because you-X,3.2 You did something because you-Y,3.2 You did something because you-Notapplicable,3.7 You decided to act/not act the way you did because-You did not have a choice,3.7 You decided to act/not act the way you did because-To you it was the right thing to do,3.7 You decided to act/not act the way you did because-It was an appropriate/acceptable thing to do,3.7 You decided to act/not act the way you did because-X,3.7 You decided to act/not act the way you did because-Y,3.7 You decided to act/not act the way you did because-Notapplicable,3.3 In this situation you…-Did not get personally involved,3.3 In this situation you…-Openly confronted the perpetrator,3.3 In this situation you…-X,3.3 In this situation you…-Notapplicable,3.4 In this situation you…-Acted gradually,3.4 In this situation you…-Acted immediately,3.4 In this situation you…-X,3.4 In this situation you…-Notapplicable,ConsentToParticipate,ConsentToShareStory,2.1 Are you related to/do you know either the victim or the perpetrator?,2.2 How is the victim related to the perpetrator?,2.3 What is the age category of the victim?,2.5 What is the gender of the perpetrator?,2.4 What is the gender of the victim?_Male,2.4 What is the gender of the victim?_Female,2.4 What is the gender of the victim?_Other,2.7 In addition to the victim and perpetrator who witnessed this situation?_Just you,2.7 In addition to the victim and perpetrator who witnessed this situation?_Family member(s) of the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_Friend(s) of the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_Acquaintance(s) of the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_People not known to the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_Underaged,2.7 In addition to the victim and perpetrator who witnessed this situation?_Neighbours,2.7 In addition to the victim and perpetrator who witnessed this situation?_You do not know,2.6 Where did this situation happen?,2.6 Other,2.8 Where did this situation happen?,3.1 Did you act/do something about this situation?,3.5 Have you contacted any services about this situation?,3.5 Other,4.1 The outcome of this situation for the victim was…,4.2 Situations like these…,5.1 If you were to witness a similar situation in the future you would…,6.5 Education,6.1 Gender,6.2 Age,6.6 Marital status,6.3 Ethnicity,6.3 Other,6.7 Monthly income,6.4 Attendance of religious services,6.8 Region of residence,6.11 Region originally from,6.11 Other,6.9 Residence,6.10 How long have you lived here for?,Experience,1.2 Title,ProjectID,ApplicationName,Latitude,Longitude,Accuracy,Altitude,Bearing,Speed,Time,Language
e702612e-7114-463a-bd8b-6767018cb69a,81,,8/29/2019,8/29/2019,23.350359,11.333336,65.3163,0.70982975,0.09814668,,76.41504,12.666663,10.918301,0.17251633,0.10969333,,,,,,,1,83.75666,0.22222134,16.021116,0.1613223,0.00192446,,98.03309,1.9669118,0.019669117,,,,,1,Agree,Agree,No,Spouse/partner of the perpetrator,Grown-up,Male,1,,,,1,,,,,,,Public space,,Urban area,No,"No, they would not be helpful",,Negative,Happen often,Handle it differently,Bachelor or equivalent,Male,25-34,Married/living together,Georgian,,500-1000 GEL,Regularly,Tbilisi,Kvemo kartli,,Urban,More than 5 years,Ori mcirewlovani bavshvis tvalwin aginebda dedas. Are shexebia magram mcdeloba qonda. Shemdeg idzulebuli gaxada chamjdariyo manqanashi da gayoloda.,Tragediaa chems tvalshi amazrzenia.,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L Build/OPM1.171019.019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36",,,,,,,,ge
24037b95-6054-4548-a777-7a581d1bcd31,216,,9/2/2019,9/2/2019,,,,,,1,,,,,,,,,,,,,3.5327806,0.22222136,96.245,0.9635611,0.00192446,,,,,,,,,,Agree,Agree,No,Spouse/partner of the perpetrator,Grown-up,Female,1,,,,,,,1,,,,Public space,,Urban area,No,,,Negative,Happen all the time,Handle it the same way,Bachelor or equivalent,Male,18-24,Married/living together,Georgian,,1500_2000 GEL,Not regularly,Tbilisi,Mtskheta-Mtianeti,,Urban,More than 5 years,მეტროში ვიყავი. ცოლქმარი ჩხუბობდა. ცოლი უფრო აგრესიული იყო. სიტყვიერი დაპირისპირება იყო და არ ჩავყვალე რომ ჩარევა საჭირო იყო.,უმსგავსობაა საზოგადოებაში ცხუბი.,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",,,,,,,,ge
544a9031-1d49-4e44-9d8c-c237c750922d,279,,9/3/2019,9/3/2019,52.41144,0.22220612,47.366352,0.47477457,0.001924305,,0.40313476,2,97.59686,0.98596865,0.017319983,,,,,,,1,48.31524,2.4444427,49.24032,0.5046254,0.021168903,,,,,1,,,,1,Agree,Agree,"Yes, related to the perpetrator",Child/children of the perpetrator,Grown-up,Female,1,,,1,1,,,,,,,Private house,,Urban area,No,"No, you did not know who to contact",,You do not know,Never happen,You do not know,Incomplete higher education,Male,18-24,Single,Georgian,,500-1000 GEL,Never,Tbilisi,Tbilisi,,Urban,More than 5 years,"როდესაც ოჯახის მარჩენალი მამა გარდაიცვალა , ფინანსური მხრით ჩემს ოჯახს ძალიან გაუჭირდა. აქედან გამომდინარე იძულებული ვიყავი ეს ტვირთი შეძლებისდაგვარად ჩემს თავზე ამეღო. ვმუშაობ 4 სხვადასხვა სამსახურში და რეალურად დრო მარტო ძილისთვის მრჩება. ჩემი შემოსავლით დედა უკმაყოფილოა რადგან არ ყოფნის ოჯახს მისი აზრით. მე ვფიქრობ რომ ჩემი შრომის უარყოფაა ეს და ვფიქრობ რომ ამ ნეგატიური საუბრებით ჩემდამი იგი ჩემზე მორალურად ძალადობს.ისედაც მთელი დღის განმავლობაში ამდენი სამუშაო ნათესავს.",მორალური ძალადობა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",,,,,,,,ge
2bfe4fb0-ff84-4287-9edc-a0a56adbc5b1,252,,9/3/2019,9/3/2019,20.247532,19.777771,59.974693,0.69863576,0.17127553,,87.726814,4.2222214,8.050969,0.1016208,0.03656443,,,,,,,,91.60906,4.6666718,3.7242665,0.060576025,0.040413346,,98.03309,1.9669118,0.019669117,,,,,1,Agree,Agree,"Yes, acquaintance of both",Spouse/partner of the perpetrator,Grown-up,Female,1,,,,,,1,,,1,,Private house,,Urban area,No,"No, you did not know who to contact",,"Neither positive, nor negative",Happen often,Handle it the same way,Incomplete higher education,Female,18-24,Single,Georgian,,1000-1500 GEL,Never,Tbilisi,Tbilisi,,Urban,More than 5 years,ქალი ძალადობდა კაცზე ფსიწოლოგიურად' ქალი ემუქრებოდა დანით და მერე მეზობელი შევიდა,ფსიქოლოგიური ტერორი,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L Build/OPM1.171019.019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36",,,,,,,,ge
fe088edc-669e-4286-a8ec-69147891b7f2,32,,8/20/2019,8/20/2019,69.89099,24.222221,5.8867908,0.17997901,0.20976447,,,,,,,,7.0369267,19.333336,73.62974,0.83296406,0.16742666,,10.486348,43.77777,45.735878,0.67624766,0.37911552,,9.797793,90.20221,0.90202206,,11.562502,88.4375,0.884375,,Agree,Agree,"Yes, related to the perpetrator",Parent/parents of the perpetrator,Grown-up,Male,,1,,1,,,,,,,,Private house,,Urban area,Yes,Other,არ იყო ამის საჭიროება მხოლოდ ფსიქოლოგიურიიყო ძალადობა,"Neither positive, nor negative",Happen often,Handle it the same way,Master or equivalent,Female,25-34,Single,Georgian,,More then 3000 GEL,Never,Tbilisi,Samegrelo-Zemo Svaneti,,Urban,More than 5 years,"ჩემი ძმა გვიყვიროდა მე და დედაჩემს, ფიზიკურად ჩვენ არ შეგვხებია თუმცა იყო მსხვრევის ხმა რაც სიტუაციიდან გამომდინარე ჩვენი შეშინების მცდელობად აღვიქვით",ფსიქოლოგიური ზეწოლა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/12.4;FBSS/2;FBCR/GEOCELL;FBID/phone;FBLC/en_US;FBOP/5]",,,,,,,,ge
ae1b0fa7-ebae-4007-a6aa-c855f4f556e8,253,,9/3/2019,9/3/2019,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,1,,,,1,Agree,Agree,"Yes, related to the perpetrator",Spouse/partner of the perpetrator,Grown-up,Female,1,,,1,,,,,,,,Private house,,Urban area,No,"No, you did not know who to contact",,You do not know,Happen rarely,You do not know,Bachelor or equivalent,Male,35-44,Divorced/separated,Georgian,,0-500 GEL,Not regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,მე და ჩემი მეუღლე განქორწინებული ვართ . გვყავს 2შვილი . ჩემი ფინანსური შემოსავალი არ არის საკმარისი რომ ალიმენტის გადახდა შევძლო ყოველთვიურად ამას ისიც ემატება რომ ამ განქორწინების გამო მთლიანი ქონება მათ სარგებელშია და მე ნაქირავებში ვცხოვრობ. ამის გამო მეუღლე მე უქრება რომ საერთოდ არ მომცემს ნებას რომ ჩემი შვილები ოდესმე ვნახო და მეურვეობის მათზე სამუდამოდ დავკარგავ.,მანიპულაცია ან/და მუქარა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",,,,,,,,ge
a68a37b7-8087-4dd8-9969-1b4dbbbcbcb9,300,,9/4/2019,9/4/2019,51.66711,0.22222136,48.110672,0.48221782,0.00192446,,5.5009522,93.57887,0.92017484,0.46729246,0.8255867,,,,,,,,0.12693766,99.08116,0.79190534,0.5046059,0.8602267,,,,,,,,,,Agree,Agree,No,Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,,1,,,,Public space,,Urban area,No,,,You do not know,Happen often,You do not know,Master or equivalent,Female,25-34,Married/living together,Georgian,,500-1000 GEL,Not regularly,Tbilisi,Racha-Lechkhumi and Kvemo Svaneti,,Urban,More than 5 years,ქუჩაში მამაკაცი აგინებდა მეუღლეს.,ამაზრზენი. გულისამრევი ქმედება.,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",,,,,,,,ge
bbe5c7ff-d810-4bb6-baa2-dc5b8c68ea4a,156,,9/2/2019,9/2/2019,36.33571,30.888895,32.775394,0.48219845,0.2674978,,,,,,,1,0.82724047,65.34513,33.827625,0.67618936,0.5754089,,4.1095896,95.333336,0.5570703,0.4822374,0.8255867,,25.091911,74.90809,0.7490809,,99.20956,0.7904412,0.007904412,,Agree,Agree,No,Spouse/partner of the perpetrator,Grown-up,Male,,1,,1,,,,,,1,,Other,ღამის კლუბი,Urban area,Yes,"No, you did not know who to contact",,Positive,Happen rarely,Handle it the same way,Bachelor or equivalent,Male,25-34,Single,Georgian,,500-1000 GEL,Never,Tbilisi,Tbilisi,,Urban,More than 5 years,"მე და ჩემი მეგობრები ღამის კლუბში ვიყავით გასართობად. ამ დროს შევნიშნე თ რომ კლუბში მყოფმა მამაკაცმა ასევე კლუბში მყოფი გოგონა ძალდატანებით გაიყვანა გარეთ. გარედან კი იმდენად ისმოდა ყვირილის ხმა რომ კლუბის მუსიკაში კი მიხვდებოდა ადამიანი რომ რაღაც არ იყო რიგზე. საბოლოო ჯამში მე და ჩემმა მეგობრებმა გადავწყვიტეთ რომ ამ საქმეში ჩავრეულიყავით. თავიდანნ მამაკაცი ჩვენს მიმართ მშვიდად იყო განწყობილი და გვთხოვა რომ მისი და მისი მეუღლის ცხოვრებაში არ ჩავრრულიყავით,მაგრამ ჩვენ უშუალოდ დეტალებით ვიყავით დაინტერესებული და რომ ვერ ვიღებდით სათანადო პასუხს იმაზე რომ ეს ყველაფერი მოგვარებული იყო უფრო და უფრო ბევრ კითხვას ვსვამდით რომ ცოტა ხნით მაინც შეგვეყოვნებინა ეს კამათი. არვიცი ის მამაკაცი მიხვდა ჩვენს გეგმას თუ რა იყო უცბად ჩვენს მიმართაც გახდა აგრესიული და საქმე ფიზიკურ დაპირისპირებამდე გადაიზარდა . ამ დროს გოგონამ გამოიძახა საპატრულო პოლიციის სამსახური, რის  შემდეგაც ყველანაირი კონფლიქტი დაახლოებით 15-20 წუთის განმავლობაში მოგვარდა.",ოჯახური ძალადობა.,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",,,,,,,,ge
77672117-3fd8-4644-9a6a-31368e885a31,157,,8/30/2019,8/30/2019,31.428299,36.22222,32.34948,0.5046059,0.31368443,,47.579212,4.6666718,47.754116,0.5008745,0.040413346,,,,,,,1,,,,,,1,98.62132,1.3786765,0.013786765,,,,,1,Agree,Agree,No,Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,,1,,,,Public space,,Urban area,No,Other,არ დავრეკე არ ვიცი რატომ.,Negative,Happen often,Handle it differently,Incomplete higher education,Male,18-24,Single,Georgian,,1500_2000 GEL,Not regularly,Tbilisi,Imereti,,Urban,1-3 years,"ქუჩაში ვიყავი და ქმარი ეჩხუბებოდა ცოლს რომ თავის დროზე არ მივიდა სახლსი დაქალთან იყო. საროჩკა ეხვა და გაუხია. იმის მაგივრად რომ წყნარად ეთქვა რატომ არ მოხვედიო, თან ქალს გაფრთხილებული ყავდა.",ჩვეულებრივი ძალადობა. ცოლქმარი ქუჩაში არ უნდა არჩევდნენ საქმეს. და წყნარად შეიძლებოსდა ეთქვა.,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",,,,,,,,ge
fd501840-6ddc-4a6b-8510-ec8a7640557c,82,,8/29/2019,8/29/2019,34.254177,33.555557,32.19027,0.4896805,0.29059112,,4.5808697,1.1111145,94.30802,0.94863576,0.009622247,,32.690327,34.444443,32.86523,0.5008745,0.29828888,,32.61072,33.111115,34.278164,0.5083372,0.28674224,,99.79779,0.2022059,0.002022059,,98.62132,1.3786765,0.013786765,,Agree,Agree,"Yes, acquaintance of both",Spouse/partner of the perpetrator,Grown-up,Male,1,1,,,1,1,1,,1,1,,Private house,,Urban area,No,"No, you did not know who to contact",,You do not know,Happen rarely,You do not know,Master or equivalent,Male,18-24,Single,Georgian,,More then 3000 GEL,Not regularly,Tbilisi,Mtskheta-Mtianeti,,Urban,More than 5 years,"ჩემი მეზობელი ცოლ-ქმარი ჩხუბობდა, მამაკაცი ცოლს ხმამაღლა აგინებდა და (ალბათ) ფიზიკურადაც ძალადობდა, შემდეგ პატრულს გამოუძახეს და მამაკაცს ხელწერილი დააწერინეს.",უსიამოვნო შემთხვევა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",,,,,,,,ge
f59392fc-f4b8-4e3c-879a-285fef6fa72c,301,,9/4/2019,9/4/2019,30.441284,32.222214,37.3365,0.53447604,0.27904436,,1.3446,97.9683,0.68710107,0.48969996,0.8602267,,,,,,,1,82.35007,3.7777786,13.872151,0.1576104,0.03271556,,,,,1,,,,1,Agree,Disagree,No,Spouse/partner of the perpetrator,Grown-up,Male,,1,,1,,,,,,,,Public space,,Urban area,Yes,"No, you did not know who to contact",,You do not know,Happen often,You do not know,Bachelor or equivalent,Female,25-34,Single,Georgian,,0-500 GEL,Not regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,მე როდესაც ვიყავი გასაუბრებაძე ჩემთან ერთად იმყოფებოდა ერთ ერთი გოგონა . მასზე მეუღლე ძალადობდა იმ ფორმით რომ მას უშლიდა რომ მუშაობა დაეწყო.,ქცევის შეზღუდვა.,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",,,,,,,,ge
59527fc0-588d-4f86-9454-0dd2ab6ecdbd,349,,9/4/2019,9/4/2019,70.292595,12.222206,17.485199,0.23596305,0.10584431,,21.219952,61.113758,17.666288,0.4822317,0.5292452,,,,,,,,57.71879,22.444443,19.836767,0.3105899,0.1943689,,,,,,,,,,Agree,Agree,"Yes, related the victim",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,,,,,1,Private house,,Rural area,No,,,Negative,Happen often,You do not know,Vocational education,Male,35-44,Married/living together,Georgian,,500-1000 GEL,Never,Guria,Guria,,Urban,More than 5 years,"Chemi da qmars gashorda, sashineli kaci iyo, xoda arc iyo gasakviri ase rom moeqca. Saxlidan arc araperi gamoatana da arc wili misca.shvili ar yavdat, magram imdeni weli emsaxura tu rame ishova saxlshi miqonda da mere quchashi dzaglivit gamoagdes",Sashinelebaa da usindisoba,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-A750FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.132 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/230.0.0.12.117;]",,,,,,,,ge
8a722d6c-123e-42ff-a846-4131113eaaa4,83,,8/29/2019,8/29/2019,58.51288,14.8888855,26.598236,0.34042677,0.12893778,,17.866114,21.555557,60.578327,0.7135611,0.18667111,,,,,,,1,,,,,,1,,,,1,,,,1,Agree,Agree,No,Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,,,,1,,Public space,,Urban area,No,"No, you did not know who to contact",,You do not know,Happen often,You do not know,Bachelor or equivalent,Female,18-24,Single,Georgian,,500-1000 GEL,Not regularly,Tbilisi,Samegrelo-Zemo Svaneti,,Urban,More than 5 years,ღამის 11 საათზე გავიგონე როგორ ეჩხუბებოდა ქმარი მეუღლეს და შეურაცხმყოფელ სიტყვებს ეუბნნებოდა. გაგრძელდა 15 ეუთის განმავლობაში ქუჩაში. ამ ხნის განმავლობაში ცოლი უცნაურად იქცეოდა. ქმარს აიძულებდა სახლში შესულიყვნენ და ბოლოს ქმარმა სახეში გაარტყა. გარეთ ბევრი ადამიანი მოგრივდა გოგოს დასახმარებლად. მაგრამ გოგო სახლში შევიდა. ცოტა ხნის მერე სახლიდან ისევ ისმოდა მსგავსი ხმაური.,შიშს. ზუსტად არ ვიცი.,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",,,,,,,,ge
fcdff05c-ddc2-4025-bc2a-a637fedfcfad,254,,9/3/2019,9/3/2019,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,1,,,,1,Agree,Agree,No,Spouse/partner of the perpetrator,Grown-up,Male,,1,,,1,,,,,,,Public space,,Urban area,No,"No, you did not know who to contact",,You do not know,Happen often,You do not know,Bachelor or equivalent,Female,35-44,Married/living together,Georgian,,500-1000 GEL,Not regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,ალკოჰოლური ზემოქმედების ქვეშ მყოფი ქმარი სახლში დაბრუნებული თავის მეუღლეს ფიზიკურ შეურაცხყოფას აყენებს .,ოჯახური ძალადობა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",,,,,,,,ge
5c6a563e-2cb3-4892-9eb8-550b36886304,158,,9/1/2019,9/1/2019,24.52144,45.555557,29.923004,0.5270078,0.3945111,,60.846485,20.666656,18.486858,0.28820187,0.17897327,,,,,,,,59.877987,21.111113,19.010899,0.29566455,0.18282224,,,,,,,,,,Agree,Agree,"Yes, related to the perpetrator",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,1,,,,,,,Private house,,Urban area,No,,,Negative,Happen rarely,You do not know,Secondary education,Female,55 and older,Married/living together,Georgian,,0-500 GEL,Not regularly,Guria,Adjara,,Urban,More than 5 years,"Chems axalgazrdobashic ar mogvwonda kaci rom meti uplebit iyo datvreboda da gaginebda, mara mashin xmas ver vigebdit, axla  mgoni upro gatamamden qalebi.",Dzaladobaa gineba sheurawyopa da upativcemuliba adamianisac da misi dedisac,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-A750FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.132 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/230.0.0.12.117;]",,,,,,,,ge
7dfda26c-8a69-4d50-adf9-02978e01911d,322,,9/4/2019,9/4/2019,30.608782,37.1111,32.28012,0.5083567,0.3213821,,95.25886,3.3333356,1.4078045,0.030744724,0.028866692,,,,,,,1,94.28208,1.5555573,4.1623654,0.04940144,0.013471115,,,,,1,,,,1,Agree,Agree,No,Spouse/partner of the perpetrator,Grown-up,Male,,1,,1,,,,,,,,Public transport,,Urban area,No,"No, you did not know who to contact",,You do not know,Happen often,Handle it differently,Master or equivalent,Female,45-54,Married/living together,Georgian,,1000-1500 GEL,Not regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,მახსოვს შევესწარი ფაქტს როდესაც სამარშუტო ტაქსში ვიხდიდი და ცოლ-ქმარი გაჩერებაზე კამათობდნენ. ეს კამათი შემდეგ სიტყვიერ შეურაცხყოფაში გადავიდა მამაკაცის მხრიდან და ასევე დავინახე რომ მან ცოლს ხელი მოუღერა დასარტყმელად მაგრამ თავი შეიკავა იმ მომენტში.,ოჯახური ძალადობა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",,,,,,,,ge
8b66dfb4-6949-4fcd-99f6-6f428fd3b04a,217,,9/2/2019,9/2/2019,60.499615,27.333328,12.16706,0.25833723,0.23670664,,3.683703,0.6666641,95.649635,0.95982975,0.005773328,,,,,,,,85.99547,0.22222136,13.782313,0.13893424,0.00192446,,,,,,,,,,Agree,Agree,"Yes, acquaintance of both",Spouse/partner of the perpetrator,Grown-up,Female,1,,,,1,,1,,1,1,,Private house,,Urban area,No,,,Negative,Happen often,You do not know,Incomplete higher education,Male,18-24,Single,Georgian,,1000-1500 GEL,Not regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,ჩემს მეზობლად სისტემატურად ცოლი ეჩხუბებოდა ნარკომან ქმარს რომ ოჯახში არ შემოქონდა ფული.,ტრაგედია. ბავშვი იტანჯებოდა.,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",,,,,,,,ge
08d2a61c-20bd-4ccc-8962-8c4a3a238998,159,,8/30/2019,8/30/2019,46.524204,22.444435,31.03136,0.42253578,0.1943688,,,,,,,1,5.8790917,89.55556,4.5653515,0.4934313,0.7755511,,6.9918623,47.77778,45.230362,0.6911925,0.41375557,,30.38603,69.61397,0.6961397,,29.20956,70.79044,0.7079044,,Agree,Agree,No,Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,,1,,,,Public space,,Urban area,Yes,"No, you did not know who to contact",,"Neither positive, nor negative",Happen often,Handle it differently,Incomplete higher education,Female,18-24,Married/living together,Georgian,,More then 3000 GEL,Never,Tbilisi,Kakheti,,Urban,Less than 1 year,"კაცი უყვიროდა ქალს ქუჩაში'  სავარაუდოდ, დარტყმას არ აპირებდა, რუსთაველის მეტროში",ყვირილი,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",,,,,,,,ge
529c3d76-d4a2-4c0e-b1f8-0991b66400f0,280,,9/3/2019,9/3/2019,39.088337,29.111115,31.800552,0.4635611,0.25210223,,,,,,,,32.602425,30.888895,36.508675,0.51953125,0.2674978,,32.53941,34,33.46059,0.5046059,0.29443997,,56.85662,43.143383,0.43143383,,7.444853,92.555145,0.9255515,,Agree,Agree,No,Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,,,1,1,,Private house,,Urban area,Yes,Other,არ მიდიქრია დარეკვა,Positive,Happen all the time,You do not know,Incomplete higher education,Male,18-24,Single,Georgian,,More then 3000 GEL,Never,Tbilisi,Kakheti,,Urban,More than 5 years,ჩემს კორპუსში მოხვდა. პირველზე ცხოვრობენ მეზობლები. მამა ეჩხუბებოდა შვილს რომ გარეთ არ გაცვოდეო. დედა შვილს გამოესარჩლა და ამის გამო მამამ აგინა.,კარგი ადამიანები ყველგან არიან.,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",,,,,,,,ge
0ca2df99-036b-4389-85a1-63d21a52aae7,160,,9/1/2019,9/1/2019,26.2163,19.777771,54.005928,0.63894814,0.17127553,,18.967543,17.111115,63.921345,0.724769,0.14818221,,,,,,,,23.604355,19.777784,56.617863,0.66506755,0.17127563,,,,,,,,,,Agree,Agree,"Yes, friends with both",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,1,,,,,Private house,,Urban area,No,,,You do not know,Happen often,You do not know,Vocational education,Female,45-54,Married/living together,Georgian,,0-500 GEL,Not regularly,Guria,Guria,,Urban,More than 5 years,Qmari rom gabrazdeba da cols dedas aginebs dzaladobaa magi. Minaxia sxvis tandaswrebit rom aginebs qmari cols,"Dzaladobaa magi, gineba sashinelebaa dedas rom agineben qals, mara qalebi echvevian mere",undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-A750FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.132 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/230.0.0.12.117;]",,,,,,,,ge
